invoice_id,customer_id,contract_id,invoice_date,due_date,amount,status
20930,1626,3210,2023-12-30,2024-01-18,$8138.40155576033,Paid
20931,1626,3210,2025-02-28,2025-03-19,$8743.072148414301,Paid
20932,1626,3210,2027-03-25,2027-04-09,$328.1150754080533,Overdue
20933,1626,3210,2025-08-31,2025-09-20,$113.91620381473294,Overdue
20934,1626,3210,2022-10-25,2022-11-02,$6428.020313666217,Paid
20935,1627,3211,2030-03-15,2030-04-04,$2082.5748084507327,Pending
20936,1627,3211,2023-10-16,2023-10-23,$7777.838584111621,Overdue
20937,1627,3211,2028-07-20,2028-07-30,$4550.684903682144,Pending
20938,1627,3211,2027-06-10,2027-07-05,$4238.402951808967,Pending
20939,1627,3211,2029-05-17,2029-06-06,$5629.703740870605,Paid
20940,1627,3211,2024-01-29,2024-02-21,$3287.7801521218544,Overdue
20941,1627,3211,2027-06-30,2027-07-13,$4267.859444615286,Paid
20942,1627,3211,2024-11-30,2024-12-06,$6646.704102690555,Pending
20943,1627,3211,2025-11-26,2025-12-15,$5080.763914854839,Pending
20944,1627,3211,2024-08-03,2024-08-05,$819.3754769564722,Overdue
20945,1627,3211,2025-10-26,2025-11-15,$7113.521560423341,Paid
20946,1627,3211,2024-11-15,2024-12-10,$9600.44018759255,Overdue
20947,1627,3212,2022-01-05,2022-01-29,$3209.4111042800832,Pending
20948,1627,3212,2022-06-24,2022-07-11,$1465.0626724133886,Overdue
20949,1627,3212,2020-11-11,2020-12-05,$6428.203157587459,Paid
20950,1627,3212,2022-04-01,2022-04-08,$8360.999736246382,Paid
20951,1627,3212,2022-03-10,2022-03-28,$8041.489458765002,Paid
20952,1627,3212,2020-10-25,2020-11-20,$3690.1692446489606,Pending
20953,1627,3212,2021-03-24,2021-04-10,$9839.607777230027,Paid
20954,1627,3212,2020-08-19,2020-09-05,$3624.561674664763,Pending
20955,1627,3212,2021-12-23,2022-01-08,$1589.8495922490004,Paid
20956,1627,3212,2022-07-09,2022-07-10,$3974.9755939507227,Pending
20957,1627,3212,2021-11-24,2021-12-08,$831.0670951776405,Overdue
20958,1627,3212,2020-05-21,2020-06-18,$3535.9034339854657,Overdue
20959,1627,3213,2020-11-30,2020-12-10,$3029.343487803256,Paid
20960,1627,3213,2025-01-13,2025-01-30,$1100.5346030136966,Pending
20961,1627,3213,2021-08-07,2021-08-12,$2013.1333954100544,Overdue
20962,1627,3213,2024-10-29,2024-10-31,$6161.7509948182005,Overdue
20963,1627,3213,2026-09-15,2026-10-09,$3836.3827293123504,Pending
20964,1628,3214,2024-02-24,2024-03-24,$6686.189827847556,Overdue
20965,1628,3214,2025-08-10,2025-09-06,$1149.8108092433633,Overdue
20966,1628,3214,2026-11-19,2026-12-17,$9930.447361967133,Paid
20967,1628,3214,2024-12-06,2024-12-23,$4563.584491551006,Paid
20968,1628,3214,2025-06-25,2025-07-14,$3314.3002502898385,Overdue
20969,1628,3214,2025-05-04,2025-05-08,$3861.4100935317483,Pending
20970,1628,3214,2024-09-21,2024-10-11,$6796.049174668867,Paid
20971,1628,3214,2024-02-24,2024-03-12,$147.25825063089417,Pending
20972,1628,3214,2025-01-03,2025-01-17,$9150.126515905367,Pending
20973,1628,3215,2025-01-28,2025-02-13,$5635.81975777174,Paid
20974,1629,3216,2024-11-28,2024-12-03,$3123.27910822428,Pending
20975,1629,3216,2024-08-18,2024-08-22,$1860.912529162075,Pending
20976,1629,3216,2024-05-24,2024-06-22,$6278.982257388152,Pending
20977,1629,3216,2023-04-07,2023-05-02,$1914.3153993310036,Overdue
20978,1629,3216,2022-11-24,2022-12-06,$2481.068727466619,Pending
20979,1629,3216,2024-08-12,2024-09-07,$5962.684865467871,Paid
20980,1629,3216,2024-07-07,2024-07-24,$2498.1745211019243,Overdue
20981,1629,3216,2023-08-30,2023-09-05,$9911.163411885358,Pending
20982,1629,3216,2024-06-07,2024-06-17,$4266.169883217489,Overdue
20983,1629,3216,2023-05-18,2023-06-14,$3037.8218586302614,Pending
20984,1629,3217,2022-01-19,2022-01-25,$380.1993945716794,Overdue
20985,1629,3217,2022-10-11,2022-10-27,$1024.087038653695,Paid
20986,1629,3217,2022-09-26,2022-10-01,$7130.941505496874,Pending
20987,1629,3217,2022-08-11,2022-09-08,$3812.977983462134,Overdue
20988,1629,3217,2023-09-16,2023-09-26,$6701.040156241146,Paid
20989,1629,3217,2022-03-21,2022-04-04,$4549.299336108369,Overdue
20990,1629,3217,2023-08-14,2023-08-20,$7298.279138168418,Pending
20991,1629,3217,2022-05-18,2022-06-09,$1175.7671435114987,Overdue
20992,1629,3217,2021-07-30,2021-08-21,$8638.25646818862,Overdue
20993,1629,3218,2026-02-06,2026-02-13,$380.1130698363269,Overdue
20994,1629,3218,2025-10-30,2025-11-17,$5906.631326124757,Overdue
20995,1629,3218,2022-10-07,2022-11-01,$5814.57207685161,Pending
20996,1630,3219,2021-06-14,2021-07-11,$5620.889823933083,Paid
20997,1630,3219,2021-06-23,2021-07-08,$6347.41154472824,Pending
20998,1630,3219,2021-07-01,2021-07-06,$1219.604017799302,Paid
20999,1630,3219,2021-06-15,2021-06-24,$168.2096948021479,Overdue
21000,1630,3219,2021-06-25,2021-07-05,$8355.672738575155,Overdue
21001,1630,3220,2029-10-07,2029-10-25,$2184.9235585310003,Paid
21002,1630,3220,2029-12-24,2030-01-08,$3919.6605176682356,Pending
21003,1630,3220,2027-11-13,2027-11-30,$3456.603753820007,Paid
21004,1630,3220,2024-09-17,2024-10-06,$7300.1393151422635,Overdue
21005,1630,3220,2026-07-26,2026-08-02,$2274.4515775658097,Pending
21006,1630,3220,2027-01-05,2027-01-10,$3550.618733473739,Overdue
21007,1630,3220,2026-01-30,2026-02-01,$6068.14988105858,Paid
21008,1630,3220,2027-02-03,2027-03-02,$3739.2766854945844,Paid
21009,1631,3221,2024-11-13,2024-11-30,$9084.191414596782,Overdue
21010,1631,3221,2023-12-25,2024-01-05,$8042.30741249928,Pending
21011,1631,3221,2027-03-24,2027-04-18,$2021.0267315753017,Overdue
21012,1631,3221,2022-08-06,2022-08-25,$2670.703683839748,Overdue
21013,1631,3221,2026-04-04,2026-04-22,$7088.481789086805,Pending
21014,1631,3221,2025-04-06,2025-05-03,$1896.6803734280854,Paid
21015,1631,3221,2021-01-17,2021-02-13,$4546.005027743112,Paid
21016,1631,3221,2029-02-04,2029-02-07,$9036.35870593282,Paid
21017,1631,3221,2020-12-17,2020-12-23,$4900.314493041697,Paid
21018,1631,3221,2022-06-04,2022-06-21,$3115.513421494272,Paid
21019,1631,3222,2025-08-08,2025-08-26,$8036.616783021178,Paid
21020,1631,3222,2022-03-24,2022-04-08,$5121.731190327393,Paid
21021,1631,3222,2023-06-27,2023-07-24,$4846.61711662567,Paid
21022,1631,3222,2023-02-14,2023-02-17,$8739.829506572696,Paid
21023,1631,3222,2023-05-02,2023-05-06,$9725.540866457257,Overdue
21024,1631,3222,2022-03-17,2022-03-22,$124.87934768105916,Pending
21025,1631,3222,2022-07-02,2022-07-19,$3097.9355240801874,Paid
21026,1631,3222,2023-06-04,2023-06-11,$240.33467118151447,Paid
21027,1631,3222,2022-07-22,2022-08-12,$1164.7532539270337,Pending
21028,1632,3223,2025-11-19,2025-12-11,$2209.392337666727,Overdue
21029,1632,3223,2025-07-02,2025-07-23,$5558.626793890292,Pending
21030,1632,3224,2025-11-14,2025-12-03,$2320.1497178844506,Paid
21031,1632,3224,2027-01-16,2027-01-30,$1084.0702835122515,Paid
21032,1632,3224,2026-05-21,2026-06-19,$544.7921464403184,Pending
21033,1632,3224,2025-02-16,2025-03-03,$386.1743691965629,Overdue
21034,1632,3224,2026-09-19,2026-09-23,$2078.6467336852797,Pending
21035,1633,3225,2027-08-07,2027-08-16,$8891.4771074931,Overdue
21036,1633,3225,2025-06-01,2025-06-19,$1421.5597750093218,Pending
21037,1633,3225,2027-01-30,2027-02-16,$5021.257838733785,Overdue
21038,1633,3225,2027-06-30,2027-07-07,$2151.536004583978,Overdue
21039,1633,3225,2026-12-27,2027-01-20,$5017.508206263663,Overdue
21040,1633,3225,2025-12-12,2025-12-19,$8376.617936567334,Paid
21041,1633,3225,2025-02-18,2025-03-16,$5639.552812988576,Paid
21042,1633,3225,2028-10-18,2028-10-20,$9589.354431700898,Overdue
21043,1633,3225,2029-01-30,2029-02-01,$7862.799264357088,Paid
21044,1633,3225,2028-12-10,2028-12-30,$4172.786906189001,Paid
21045,1633,3225,2026-05-12,2026-05-15,$5648.168461600952,Pending
21046,1633,3225,2025-07-23,2025-08-05,$5761.752204913067,Overdue
21047,1633,3226,2026-01-04,2026-01-08,$3870.673629538523,Pending
21048,1633,3226,2020-11-04,2020-11-10,$2735.4198597833033,Pending
21049,1633,3227,2025-03-13,2025-04-01,$8127.471666814486,Paid
21050,1633,3227,2028-12-09,2029-01-05,$9791.67465272498,Paid
21051,1633,3227,2027-09-20,2027-09-27,$2362.8293237286894,Paid
21052,1634,3228,2023-01-27,2023-02-26,$8088.826691911762,Pending
21053,1634,3228,2022-11-21,2022-11-21,$4250.005046583577,Paid
21054,1634,3228,2022-10-20,2022-10-31,$6789.448859048987,Pending
21055,1634,3228,2023-01-18,2023-01-31,$957.2196164993567,Overdue
21056,1634,3228,2024-05-08,2024-05-22,$9761.913068912936,Overdue
21057,1634,3228,2024-01-04,2024-01-05,$6642.791550443777,Paid
21058,1634,3228,2023-08-04,2023-09-01,$8296.34767344314,Paid
21059,1634,3228,2023-07-23,2023-07-27,$1611.053489095445,Paid
21060,1634,3228,2023-06-10,2023-07-10,$8630.54575279148,Overdue
21061,1634,3228,2022-08-31,2022-09-04,$6568.203250327423,Paid
21062,1634,3228,2024-06-08,2024-06-26,$8677.20131344063,Overdue
21063,1635,3229,2030-03-19,2030-03-27,$989.9184421246066,Pending
21064,1635,3229,2027-06-06,2027-06-23,$1260.7200370026394,Overdue
21065,1635,3229,2030-04-11,2030-05-01,$5337.769902286033,Overdue
21066,1635,3229,2027-08-31,2027-09-19,$7839.452997512365,Paid
21067,1635,3229,2025-09-26,2025-10-01,$8334.330827410846,Paid
21068,1635,3229,2024-10-25,2024-10-31,$8229.163044876681,Paid
21069,1635,3230,2022-06-03,2022-06-13,$8434.237680281723,Pending
21070,1635,3230,2022-07-31,2022-08-27,$5672.383764959903,Paid
21071,1635,3230,2022-04-06,2022-04-18,$5914.969354705502,Overdue
21072,1635,3230,2022-07-20,2022-08-10,$1574.541319524165,Pending
21073,1636,3231,2027-10-04,2027-10-17,$7538.518922964567,Pending
21074,1636,3232,2022-05-08,2022-05-11,$7802.717898999066,Paid
21075,1636,3232,2023-12-31,2024-01-02,$7693.407989979353,Overdue
21076,1636,3232,2022-07-25,2022-08-01,$5756.613646206746,Overdue
21077,1636,3232,2022-04-23,2022-05-21,$1009.688693115635,Paid
21078,1636,3232,2023-02-09,2023-02-21,$7212.719319251992,Pending
21079,1636,3232,2022-10-16,2022-10-29,$5221.5127937343495,Pending
21080,1636,3233,2020-10-11,2020-10-24,$9158.985942640124,Pending
21081,1636,3233,2020-10-10,2020-10-30,$7684.020492725845,Overdue
21082,1636,3233,2020-10-11,2020-10-21,$3443.030741470472,Pending
21083,1636,3233,2020-10-11,2020-10-13,$4355.991055284793,Overdue
21084,1636,3233,2020-10-11,2020-10-14,$8563.47767017394,Overdue
21085,1636,3233,2020-10-11,2020-11-10,$1591.3029106132285,Pending
21086,1636,3233,2020-10-11,2020-10-22,$7859.772430499976,Overdue
21087,1637,3234,2021-08-28,2021-09-23,$2235.129559983912,Pending
21088,1637,3234,2021-11-26,2021-12-16,$4594.963121292704,Overdue
21089,1637,3234,2021-06-16,2021-06-23,$2510.994615090344,Pending
21090,1637,3234,2021-09-24,2021-10-10,$1967.7932883094684,Overdue
21091,1637,3234,2021-10-30,2021-10-31,$793.1269797406527,Paid
21092,1637,3234,2022-01-08,2022-01-18,$757.252292060807,Overdue
21093,1638,3235,2025-02-17,2025-03-04,$645.4634967761388,Paid
21094,1638,3235,2026-11-01,2026-11-25,$1630.2898475764646,Pending
21095,1638,3236,2026-09-07,2026-09-26,$2790.565386086163,Overdue
21096,1638,3236,2027-11-19,2027-12-01,$2117.481531201659,Overdue
21097,1638,3236,2024-05-19,2024-06-11,$5941.969673483856,Pending
21098,1639,3237,2021-04-19,2021-04-26,$9505.835453110481,Paid
21099,1639,3237,2024-04-04,2024-04-29,$5781.756259824512,Pending
21100,1639,3237,2023-05-02,2023-05-25,$5926.388343264745,Paid
21101,1639,3237,2023-08-23,2023-08-28,$3325.4878534738573,Overdue
21102,1639,3237,2024-10-03,2024-10-30,$9405.77604486557,Overdue
21103,1639,3237,2025-12-29,2026-01-23,$917.1210473965309,Overdue
21104,1639,3237,2023-12-29,2024-01-03,$167.5983177789222,Paid
21105,1639,3237,2025-04-09,2025-04-10,$4842.561474402364,Overdue
21106,1639,3238,2026-07-04,2026-07-24,$9093.450247648781,Paid
21107,1639,3238,2024-03-05,2024-03-26,$5769.8292806420095,Overdue
21108,1639,3239,2026-11-05,2026-11-16,$7613.9726355238145,Paid
21109,1639,3239,2025-03-31,2025-04-28,$6583.5600098338455,Paid
21110,1639,3239,2028-04-03,2028-04-22,$9070.794143079785,Paid
21111,1639,3239,2028-06-29,2028-07-23,$6239.854440324428,Overdue
21112,1639,3239,2024-06-14,2024-06-23,$8464.869880392735,Pending
21113,1639,3239,2028-07-04,2028-07-31,$3955.9680713709954,Overdue
21114,1639,3239,2023-04-01,2023-04-11,$6729.015610830298,Paid
21115,1640,3240,2024-06-23,2024-07-16,$8843.48325989053,Pending
21116,1640,3240,2024-10-20,2024-11-06,$5070.2000002411305,Pending
21117,1640,3240,2025-01-23,2025-02-07,$9839.56326886855,Paid
21118,1641,3241,2024-11-26,2024-12-12,$9640.425573364262,Pending
21119,1641,3241,2023-02-14,2023-03-12,$583.8895853130773,Paid
21120,1641,3241,2022-09-24,2022-09-27,$1950.3946918766233,Paid
21121,1641,3241,2023-07-21,2023-07-21,$9380.042524139195,Pending
21122,1641,3241,2022-12-29,2023-01-12,$9750.02509064304,Pending
21123,1641,3241,2023-10-11,2023-10-20,$7949.0788897221355,Paid
21124,1641,3241,2024-05-25,2024-05-26,$1131.4843126907097,Overdue
21125,1641,3241,2025-04-05,2025-04-17,$4298.216030103221,Overdue
21126,1641,3241,2025-04-21,2025-04-22,$8580.579347160756,Pending
21127,1641,3242,2024-12-20,2025-01-02,$5140.761620605147,Overdue
21128,1641,3242,2023-01-18,2023-01-28,$8888.48355953339,Overdue
21129,1642,3243,2026-06-17,2026-06-23,$8523.402343222455,Overdue
21130,1642,3243,2026-08-12,2026-08-16,$8915.460624277224,Overdue
21131,1642,3243,2021-02-21,2021-03-22,$2826.3102320625962,Paid
21132,1642,3243,2024-05-06,2024-05-08,$3439.750768693871,Paid
21133,1642,3244,2027-03-31,2027-04-28,$629.0753199338725,Paid
21134,1642,3244,2029-03-07,2029-03-15,$9169.500434905895,Paid
21135,1642,3244,2024-10-25,2024-11-22,$8712.181950218679,Paid
21136,1642,3244,2029-01-20,2029-02-03,$1107.6683646369484,Paid
21137,1642,3244,2025-11-07,2025-12-02,$7787.570013567803,Paid
21138,1642,3244,2029-01-26,2029-02-08,$178.3260486598302,Pending
21139,1642,3244,2025-01-11,2025-01-22,$6254.963259180666,Overdue
21140,1642,3244,2027-09-11,2027-10-08,$7714.223286712725,Pending
21141,1642,3244,2026-04-17,2026-05-15,$6917.565247360068,Overdue
21142,1642,3244,2027-06-17,2027-06-20,$9279.227393062405,Paid
21143,1642,3244,2025-08-09,2025-08-24,$2573.642740192636,Pending
21144,1642,3245,2024-07-28,2024-08-12,$2161.547259375422,Pending
21145,1642,3245,2025-07-18,2025-08-11,$8599.209927358397,Overdue
21146,1642,3245,2023-06-30,2023-07-03,$1905.3343595527144,Paid
21147,1642,3245,2023-11-18,2023-11-19,$5325.574678827118,Pending
21148,1642,3245,2023-08-14,2023-09-02,$9997.14930701825,Pending
21149,1642,3245,2025-02-10,2025-03-07,$6204.079019459546,Overdue
21150,1643,3246,2022-08-21,2022-09-09,$9154.718486953972,Pending
21151,1643,3246,2021-07-07,2021-07-12,$755.1721645727475,Pending
21152,1643,3246,2021-05-02,2021-05-02,$8616.005800346164,Paid
21153,1643,3246,2022-07-31,2022-08-21,$2441.850634102512,Pending
21154,1643,3246,2022-10-13,2022-11-09,$2252.4730514536172,Paid
21155,1643,3246,2021-04-03,2021-04-28,$4256.40269256392,Pending
21156,1643,3247,2024-09-02,2024-09-25,$5139.103444101272,Paid
21157,1643,3247,2023-08-17,2023-08-25,$5126.688690338288,Pending
21158,1643,3247,2023-02-04,2023-02-23,$1068.4654728794258,Overdue
21159,1643,3247,2025-01-25,2025-01-28,$2687.7503640398545,Pending
21160,1643,3247,2022-07-06,2022-07-06,$3788.668939125554,Pending
21161,1644,3248,2020-06-20,2020-07-16,$2663.489135450245,Paid
21162,1644,3248,2021-05-24,2021-06-03,$6627.993487606007,Paid
21163,1644,3248,2021-07-30,2021-08-10,$5135.059718472016,Paid
21164,1644,3248,2021-10-06,2021-10-17,$408.2347834738267,Paid
21165,1644,3248,2020-10-14,2020-10-24,$7504.662136143141,Pending
21166,1644,3248,2020-12-28,2020-12-30,$8763.712640644835,Paid
21167,1644,3248,2020-07-15,2020-08-08,$2274.061227050903,Paid
21168,1644,3248,2021-05-11,2021-05-31,$8502.599758411527,Paid
21169,1644,3248,2020-07-14,2020-07-31,$6986.865398196821,Paid
21170,1644,3248,2020-10-21,2020-11-16,$5966.706319760511,Pending
21171,1644,3249,2021-09-13,2021-10-13,$4532.253931163486,Pending
21172,1644,3249,2020-09-01,2020-09-02,$9691.947145418007,Pending
21173,1644,3249,2021-01-23,2021-01-28,$9789.726640422921,Pending
21174,1644,3249,2022-05-21,2022-06-06,$2942.7279761506734,Pending
21175,1644,3249,2020-09-30,2020-10-04,$2703.3439053858697,Pending
21176,1645,3250,2024-01-26,2024-02-06,$7483.23273699851,Paid
21177,1645,3250,2022-09-13,2022-09-29,$7050.450472681942,Overdue
21178,1645,3250,2023-08-20,2023-09-18,$3162.528069257661,Paid
21179,1645,3250,2026-10-29,2026-11-25,$8196.33716599003,Paid
21180,1645,3250,2024-05-30,2024-06-01,$1337.8122131580371,Paid
21181,1645,3250,2026-02-18,2026-03-10,$9052.427492077992,Pending
21182,1645,3250,2024-02-14,2024-03-12,$4025.733627619622,Paid
21183,1645,3250,2023-04-19,2023-04-30,$2635.044566036833,Overdue
21184,1645,3250,2026-12-01,2026-12-16,$3258.0459435390626,Overdue
21185,1646,3251,2027-11-26,2027-11-26,$5252.764995896141,Overdue
21186,1646,3251,2026-07-20,2026-08-05,$5486.084727999518,Pending
21187,1646,3251,2028-01-28,2028-02-25,$5495.590875816006,Overdue
21188,1646,3251,2027-10-28,2027-11-05,$8047.378254402944,Overdue
21189,1646,3251,2028-03-09,2028-03-30,$6146.691293684526,Overdue
21190,1647,3252,2023-10-03,2023-10-04,$6909.420700392555,Pending
21191,1647,3252,2024-01-07,2024-01-10,$9499.892140855021,Overdue
21192,1647,3252,2026-09-09,2026-09-19,$593.4294392043344,Paid
21193,1647,3252,2030-03-13,2030-04-09,$1701.452922188698,Overdue
21194,1647,3252,2025-08-10,2025-08-19,$8276.821865272843,Overdue
21195,1647,3252,2029-03-10,2029-03-17,$7431.815926409864,Pending
21196,1647,3252,2026-11-12,2026-12-02,$4789.353931140108,Overdue
21197,1647,3252,2029-01-13,2029-01-15,$808.8547257815817,Overdue
21198,1647,3253,2022-08-22,2022-09-06,$1053.101122261608,Pending
21199,1648,3254,2024-01-09,2024-01-25,$7683.775256076207,Overdue
21200,1648,3254,2023-07-13,2023-08-06,$5687.901746352434,Paid
21201,1648,3254,2024-01-06,2024-01-08,$2692.573717800168,Overdue
21202,1648,3254,2023-09-10,2023-09-17,$7922.531078672101,Overdue
21203,1648,3254,2024-02-13,2024-02-24,$2030.9884585647947,Paid
21204,1648,3254,2023-08-18,2023-08-19,$7797.520131828254,Pending
21205,1648,3254,2023-10-18,2023-11-05,$8336.995134768795,Overdue
21206,1648,3255,2024-04-02,2024-04-18,$9154.838302165244,Pending
21207,1648,3255,2023-07-13,2023-07-15,$5198.922218568104,Paid
21208,1648,3255,2024-06-23,2024-07-12,$6534.612467130389,Overdue
21209,1648,3255,2024-06-14,2024-06-25,$5532.398051340219,Pending
21210,1649,3256,2027-07-19,2027-07-26,$2193.251900144113,Pending
21211,1649,3256,2023-02-01,2023-02-28,$3686.0740156207553,Overdue
21212,1649,3256,2029-05-29,2029-06-09,$7686.636668274363,Pending
21213,1649,3256,2027-02-08,2027-02-14,$4700.6286893072875,Paid
21214,1649,3256,2027-10-05,2027-10-30,$7122.822789437341,Overdue
21215,1649,3256,2025-01-05,2025-01-29,$8386.294749251043,Pending
21216,1649,3257,2022-12-15,2022-12-28,$8288.05404603656,Pending
21217,1650,3258,2024-08-14,2024-08-14,$3938.2114659468584,Pending
21218,1650,3258,2024-12-26,2025-01-16,$4841.66694341042,Overdue
21219,1650,3258,2027-03-14,2027-03-24,$751.5382475159006,Pending
21220,1650,3258,2024-08-09,2024-08-30,$2819.822093766011,Overdue
21221,1650,3258,2026-11-03,2026-12-01,$9549.444544739108,Pending
21222,1650,3258,2025-04-21,2025-04-25,$5498.304766027636,Pending
21223,1650,3258,2026-03-25,2026-04-11,$7494.462187548421,Paid
21224,1650,3258,2027-02-23,2027-03-03,$8671.445243126584,Pending
21225,1650,3259,2022-05-17,2022-05-18,$3378.3950593360514,Overdue
21226,1650,3259,2025-12-24,2026-01-03,$3157.6001570168737,Pending
21227,1650,3259,2023-05-10,2023-06-02,$5210.343712304268,Paid
21228,1650,3259,2027-06-22,2027-07-11,$5701.896922306984,Overdue
21229,1650,3259,2021-03-07,2021-03-30,$8563.021523207772,Overdue
21230,1650,3259,2022-08-17,2022-09-04,$7931.729346454258,Pending
21231,1650,3259,2026-06-13,2026-06-22,$648.2192557977571,Pending
21232,1650,3259,2025-09-20,2025-10-01,$7874.263744539603,Paid
21233,1650,3259,2023-11-23,2023-12-18,$6568.74790523038,Paid
21234,1650,3260,2021-09-12,2021-09-29,$7624.26993738783,Overdue
21235,1650,3260,2021-01-19,2021-01-27,$9291.723281635388,Overdue
21236,1650,3260,2020-12-07,2020-12-29,$5251.776515723131,Overdue
21237,1651,3261,2026-04-29,2026-04-30,$8283.87286098579,Pending
21238,1651,3261,2023-10-29,2023-11-17,$4603.2924943321705,Overdue
21239,1651,3261,2026-11-08,2026-11-18,$4875.140201334007,Pending
21240,1651,3261,2024-05-12,2024-06-10,$457.88580673977896,Overdue
21241,1651,3261,2025-10-08,2025-10-17,$7305.394363338888,Paid
21242,1651,3261,2024-07-22,2024-08-03,$2625.611013807954,Overdue
21243,1651,3261,2024-08-26,2024-09-06,$7365.646550343928,Pending
21244,1651,3261,2023-11-03,2023-11-16,$985.1401688047403,Paid
21245,1651,3261,2026-11-05,2026-11-26,$285.57999653841875,Overdue
21246,1651,3261,2024-04-23,2024-05-10,$5936.769961969105,Paid
21247,1651,3261,2027-05-12,2027-05-19,$9757.66022314574,Paid
21248,1651,3262,2023-03-22,2023-03-30,$5723.8412694614635,Overdue
21249,1651,3262,2027-05-08,2027-05-17,$4228.803689848438,Paid
21250,1651,3262,2022-03-02,2022-03-05,$717.2766159791262,Overdue
21251,1651,3262,2026-10-02,2026-10-06,$6800.377509170531,Paid
21252,1651,3262,2021-07-25,2021-07-25,$5080.940041229386,Paid
21253,1651,3262,2027-12-27,2028-01-10,$1513.8427340967878,Pending
21254,1651,3262,2027-01-11,2027-01-12,$8656.717076573823,Pending
21255,1651,3262,2027-03-26,2027-04-19,$8967.707842763082,Paid
21256,1651,3262,2022-03-18,2022-04-01,$1870.855089190663,Overdue
21257,1651,3262,2028-04-02,2028-04-11,$7565.640719272102,Pending
21258,1651,3263,2022-10-31,2022-11-18,$6921.700876258491,Paid
21259,1651,3263,2021-10-21,2021-10-29,$3221.417409360213,Paid
21260,1651,3263,2022-04-07,2022-04-22,$2589.0206954766386,Paid
21261,1651,3263,2022-04-21,2022-05-10,$2102.1190657613165,Pending
21262,1651,3263,2022-03-22,2022-04-11,$4742.159084060232,Pending
21263,1651,3263,2021-03-24,2021-03-27,$3982.9277602200973,Paid
21264,1651,3263,2021-02-15,2021-02-22,$3590.2941513539836,Pending
21265,1651,3263,2021-02-25,2021-03-24,$9490.942578114466,Overdue
21266,1651,3263,2021-12-20,2022-01-12,$325.88881877820893,Overdue
21267,1651,3263,2023-08-12,2023-08-12,$5277.448410249975,Overdue
21268,1651,3263,2023-07-18,2023-08-11,$522.7349692032772,Pending
21269,1652,3264,2024-07-11,2024-07-17,$4290.263485635036,Pending
21270,1652,3264,2022-11-16,2022-12-09,$6059.353071733387,Overdue
21271,1652,3264,2023-12-31,2024-01-29,$8934.401778095831,Pending
21272,1652,3264,2024-12-25,2024-12-28,$7347.792346827543,Overdue
21273,1652,3264,2022-09-28,2022-10-17,$551.6821804602744,Paid
21274,1652,3264,2024-05-29,2024-06-07,$5565.591004805743,Overdue
21275,1652,3265,2023-07-07,2023-07-11,$235.86381805005237,Pending
21276,1652,3265,2025-09-21,2025-10-19,$6764.062141546804,Paid
21277,1652,3265,2024-06-03,2024-06-05,$5800.248992278237,Pending
21278,1652,3265,2026-10-25,2026-11-11,$8510.523953156042,Pending
21279,1652,3265,2023-09-26,2023-10-20,$3547.2402959185174,Overdue
21280,1652,3265,2026-04-28,2026-04-29,$3108.802920181831,Paid
21281,1652,3265,2025-11-11,2025-11-23,$8404.736556153623,Pending
21282,1652,3266,2027-04-10,2027-04-27,$9018.144185410441,Paid
21283,1652,3266,2026-07-03,2026-07-10,$9237.462501652904,Pending
21284,1652,3266,2026-04-08,2026-04-14,$1494.5547283690746,Pending
21285,1652,3266,2026-02-25,2026-03-13,$8623.840333183212,Overdue
21286,1653,3267,2028-07-03,2028-07-16,$1943.2326991333923,Pending
21287,1654,3268,2025-08-28,2025-09-12,$447.9177589169504,Pending
21288,1654,3268,2025-03-03,2025-03-20,$3756.3197521171105,Paid
21289,1654,3268,2024-04-16,2024-04-16,$8477.24318018156,Paid
21290,1654,3268,2025-07-11,2025-07-20,$4302.396615855035,Pending
21291,1654,3268,2024-03-27,2024-04-23,$5876.672398685083,Pending
21292,1654,3268,2025-12-25,2026-01-16,$5308.245801131967,Paid
21293,1654,3268,2025-10-13,2025-10-26,$3913.1611377074155,Pending
21294,1654,3269,2026-02-14,2026-02-20,$2816.9964848455184,Overdue
21295,1654,3269,2025-03-21,2025-04-17,$3624.4945183626273,Overdue
21296,1654,3269,2027-03-10,2027-04-08,$3044.939004984365,Overdue
21297,1654,3269,2028-02-18,2028-03-07,$489.56822011955785,Pending
21298,1654,3269,2026-06-12,2026-06-27,$1133.7542523189845,Overdue
21299,1654,3269,2028-07-21,2028-07-31,$9430.622101550503,Pending
21300,1654,3269,2025-01-06,2025-01-06,$8650.846477352747,Pending
21301,1654,3269,2024-07-05,2024-07-30,$9553.139454300708,Overdue
21302,1654,3269,2024-08-09,2024-09-03,$4746.212863358651,Overdue
21303,1654,3269,2025-08-04,2025-08-07,$1916.2818061509556,Paid
21304,1654,3269,2028-08-25,2028-09-05,$3350.17479655818,Paid
21305,1655,3270,2023-11-11,2023-11-19,$7679.421479720395,Overdue
21306,1655,3270,2023-08-15,2023-08-17,$4443.109987969906,Overdue
21307,1655,3270,2023-04-09,2023-04-21,$9617.524628504782,Overdue
21308,1655,3270,2024-07-25,2024-08-18,$6521.0428456148775,Overdue
21309,1655,3270,2023-12-13,2023-12-31,$2726.7814800169617,Pending
21310,1655,3270,2023-02-27,2023-03-12,$8246.11973804294,Paid
21311,1655,3270,2023-02-24,2023-03-18,$9844.202882206017,Paid
